ID|DateObs|TimeObs|Telescope|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
11|2020-12-06|19:29:16|SLT|FU_Ori-20201206@192910-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|997.9522|1065.8475|V_Astrodon_2018|2459190.3119907407|10.0|20.5711|2.5108|46.5868|1.3705
12|2020-12-06|19:29:45|SLT|FU_Ori-20201206@192941-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|997.6920|1066.4757|R_Astrodon_2018|2459190.312326389|5.0|21.3619|2.2073|46.4781|1.3725
13|2020-12-13|17:27:25|SLT|FU_Ori-20201213@172711-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.7766|1023.2252|B_Astrodon_2018|2459197.227372685|30.0|19.5753|2.2778|66.6311|1.0883
14|2020-12-13|17:28:16|SLT|FU_Ori-20201213@172810-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.8350|1023.9940|V_Astrodon_2018|2459197.227962963|10.0|20.7317|2.0110|66.4704|1.0890
15|2020-12-13|17:28:44|SLT|FU_Ori-20201213@172840-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.0528|1023.9691|R_Astrodon_2018|2459197.228287037|5.0|21.4568|2.0810|66.3818|1.0896
16|2020-12-13|17:29:17|SLT|FU_Ori-20201213@172905-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.5865|1023.8686|B_Astrodon_2018|2459197.2286689817|30.0|19.5748|2.3816|66.2773|1.0911
17|2020-12-13|17:30:07|SLT|FU_Ori-20201213@173001-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.5216|1024.5001|V_Astrodon_2018|2459197.229247685|10.0|20.6544|2.5336|66.1183|1.0919
18|2020-12-13|17:30:35|SLT|FU_Ori-20201213@173031-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.7497|1023.5048|R_Astrodon_2018|2459197.2295717592|5.0|21.4230|2.7145|66.0290|1.0925
19|2020-12-14|17:59:15|SLT|FU_Ori-20201214@175900-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1014.6460|1049.9682|B_Astrodon_2018|2459198.2494791667|30.0|19.5072|2.7206|59.4281|1.1596
20|2020-12-14|18:00:07|SLT|FU_Ori-20201214@180001-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1015.0403|1050.3082|V_Astrodon_2018|2459198.2500810185|10.0|20.6690|2.5220|59.2451|1.1608
21|2020-12-14|18:00:35|SLT|FU_Ori-20201214@180031-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1015.2935|1050.2526|R_Astrodon_2018|2459198.2504050927|5.0|21.3985|2.4069|59.1464|1.1618
22|2020-12-14|18:01:08|SLT|FU_Ori-20201214@180057-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1015.7988|1049.4845|B_Astrodon_2018|2459198.250787037|30.0|19.4563|2.6700|59.0300|1.1643
23|2020-12-14|18:01:59|SLT|FU_Ori-20201214@180153-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1016.3833|1050.2055|V_Astrodon_2018|2459198.251377315|10.0|20.6685|2.4806|58.8498|1.1656
24|2020-12-14|18:02:28|SLT|FU_Ori-20201214@180224-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1015.7082|1050.1680|R_Astrodon_2018|2459198.251712963|5.0|21.4294|2.1637|58.7472|1.1666
25|2020-12-16|17:58:04|SLT|FU_Ori-20201216@175749-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1016.5964|1057.0166|B_Astrodon_2018|2459200.2486574072|30.0|19.5385|2.7046|58.0097|1.1769
26|2020-12-16|17:58:55|SLT|FU_Ori-20201216@175849-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1017.4117|1057.6239|V_Astrodon_2018|2459200.249247685|10.0|20.6976|1.9886|57.8280|1.1783
27|2020-12-16|17:59:23|SLT|FU_Ori-20201216@175919-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1017.3034|1057.9801|R_Astrodon_2018|2459200.2495717593|5.0|21.4389|2.2255|57.7282|1.1794
28|2020-12-16|17:59:56|SLT|FU_Ori-20201216@175944-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1018.3120|1057.4329|B_Astrodon_2018|2459200.2499537035|30.0|19.5291|2.6110|57.6104|1.1820
29|2020-12-16|18:00:46|SLT|FU_Ori-20201216@180041-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1018.5045|1058.0905|V_Astrodon_2018|2459200.2505324073|10.0|20.6782|2.2134|57.4318|1.1834
30|2020-12-16|18:01:15|SLT|FU_Ori-20201216@180111-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1018.7436|1058.4716|R_Astrodon_2018|2459200.2508680555|5.0|21.4000|2.5712|57.3281|1.1845
31|2020-12-19|16:45:55|SLT|FU_Ori-20201219@164541-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.0680|1023.2148|B_Astrodon_2018|2459203.198553241|30.0|19.4767|3.1757|69.8371|1.0645
32|2020-12-19|16:46:46|SLT|FU_Ori-20201219@164641-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.5733|1023.6301|V_Astrodon_2018|2459203.1991435187|10.0|20.5839|2.3353|69.6939|1.0651
33|2020-12-19|16:47:16|SLT|FU_Ori-20201219@164711-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.5708|1023.2521|R_Astrodon_2018|2459203.199490741|5.0|21.0990|3.0178|69.6093|1.0655
34|2020-12-19|16:47:48|SLT|FU_Ori-20201219@164736-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.9896|1023.0109|B_Astrodon_2018|2459203.199861111|30.0|19.5069|2.9900|69.5186|1.0666
35|2020-12-19|16:48:38|SLT|FU_Ori-20201219@164833-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.0858|1023.3230|V_Astrodon_2018|2459203.200439815|10.0|20.6458|2.3620|69.3760|1.0672
36|2020-12-19|16:49:20|SLT|FU_Ori-20201219@164917-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.5589|1023.7717|R_Astrodon_2018|2459203.2009259257|5.0|21.3667|2.7640|69.2556|1.0680
37|2020-12-24|18:45:13|SLT|FU_Ori-20201224@184500-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1018.8443|1064.1354|B_Astrodon_2018|2459208.281400463|30.0|18.5571|5.4409|40.5393|1.5319
38|2020-12-24|18:46:04|SLT|FU_Ori-20201224@184559-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1018.7939|1064.9124|V_Astrodon_2018|2459208.281990741|10.0|20.1624|4.5682|40.3458|1.5356
39|2020-12-24|18:46:35|SLT|FU_Ori-20201224@184630-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1018.8595|1066.1282|R_Astrodon_2018|2459208.282349537|5.0|21.1826|3.2348|40.2283|1.5386
40|2020-12-24|18:47:09|SLT|FU_Ori-20201224@184657-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1019.4141|1064.7058|B_Astrodon_2018|2459208.2827430554|30.0|18.3228|5.5593|40.0993|1.5457
41|2020-12-24|18:48:00|SLT|FU_Ori-20201224@184755-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1019.6748|1065.8149|V_Astrodon_2018|2459208.283333333|10.0|-9999.0000|-9999.0000|39.9057|1.5495
42|2020-12-24|18:48:29|SLT|FU_Ori-20201224@184825-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1019.8292|1067.0467|R_Astrodon_2018|2459208.2836689814|5.0|21.0031|4.1909|39.7957|1.5524
43|2020-12-25|13:32:35|SLT|FU_Ori-20201225@133221-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.5488|1016.5327|B_Astrodon_2018|2459209.0642939815|30.0|19.4376|2.5600|59.7763|1.1582
44|2020-12-25|13:33:26|SLT|FU_Ori-20201225@133321-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.0645|1016.9600|V_Astrodon_2018|2459209.0648842594|10.0|20.6429|2.4282|59.9550|1.1569
45|2020-12-25|13:33:55|SLT|FU_Ori-20201225@133351-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.2604|1017.1556|R_Astrodon_2018|2459209.0652199076|5.0|21.3882|2.5031|60.0564|1.1559
46|2020-12-25|13:34:28|SLT|FU_Ori-20201225@133416-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.2129|1016.9163|B_Astrodon_2018|2459209.065601852|30.0|19.4264|2.6767|60.1717|1.1536
47|2020-12-25|13:35:18|SLT|FU_Ori-20201225@133513-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.1314|1017.3998|V_Astrodon_2018|2459209.0661805556|10.0|20.6979|2.2177|60.3462|1.1524
48|2020-12-25|13:35:48|SLT|FU_Ori-20201225@133544-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1026.1995|1017.4709|R_Astrodon_2018|2459209.066527778|5.0|21.3648|2.5637|60.4507|1.1514
49|2020-12-26|16:32:45|SLT|FU_Ori-20201226@163231-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.1071|1022.1485|B_Astrodon_2018|2459210.189409722|30.0|19.4727|2.4283|67.2955|1.0830
50|2020-12-26|16:33:36|SLT|FU_Ori-20201226@163331-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.4132|1022.6885|V_Astrodon_2018|2459210.19|10.0|20.6395|2.2390|67.1376|1.0837
51|2020-12-26|16:34:06|SLT|FU_Ori-20201226@163402-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.5298|1022.9033|R_Astrodon_2018|2459210.190347222|5.0|21.3893|2.2279|67.0445|1.0843
52|2020-12-26|16:34:39|SLT|FU_Ori-20201226@163427-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.9262|1022.9648|B_Astrodon_2018|2459210.190729167|30.0|19.4148|2.4844|66.9417|1.0857
53|2020-12-26|16:35:29|SLT|FU_Ori-20201226@163524-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.9917|1023.6261|V_Astrodon_2018|2459210.19130787|10.0|20.6415|2.3873|66.7854|1.0865
54|2020-12-26|16:35:59|SLT|FU_Ori-20201226@163555-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.2097|1023.4537|R_Astrodon_2018|2459210.1916550924|5.0|21.4011|2.0757|66.6913|1.0871
55|2020-12-29|15:54:11|SLT|FU_Ori-20201229@155357-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.2037|1023.5032|B_Astrodon_2018|2459213.1626273147|30.0|19.5466|2.5147|71.7959|1.0521
56|2020-12-29|15:55:02|SLT|FU_Ori-20201229@155457-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.1596|1024.0168|V_Astrodon_2018|2459213.1632175925|10.0|20.5702|2.7988|71.6705|1.0525
57|2020-12-29|15:55:31|SLT|FU_Ori-20201229@155527-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.5624|1023.5973|R_Astrodon_2018|2459213.1635532407|5.0|21.3946|2.2812|71.5986|1.0528
58|2020-12-29|15:56:04|SLT|FU_Ori-20201229@155552-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.9804|1022.7460|B_Astrodon_2018|2459213.1639351854|30.0|19.4908|2.6053|71.5162|1.0537
59|2020-12-29|15:56:54|SLT|FU_Ori-20201229@155648-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1026.0072|1023.2458|V_Astrodon_2018|2459213.164513889|10.0|20.5518|2.7965|71.3903|1.0542
60|2020-12-29|15:57:31|SLT|FU_Ori-20201229@155727-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1026.3022|1022.5150|R_Astrodon_2018|2459213.1649421295|5.0|21.3538|2.3448|71.2963|1.0547
61|2020-12-29|19:42:11|SLT|FU_Ori-20201229@194157-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.2985|1020.8590|B_Astrodon_2018|2459213.3209606484|30.0|19.0388|3.4404|22.9765|2.5329
62|2020-12-29|19:43:02|SLT|FU_Ori-20201229@194256-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.8036|1021.2660|V_Astrodon_2018|2459213.3215509257|10.0|20.2915|3.2166|22.7811|2.5446
63|2020-12-29|19:43:31|SLT|FU_Ori-20201229@194326-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.9015|1022.2432|R_Astrodon_2018|2459213.321886574|5.0|21.1596|2.8921|22.6699|2.5541
64|2020-12-29|19:44:03|SLT|FU_Ori-20201229@194351-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1026.4881|1020.1815|B_Astrodon_2018|2459213.3222569446|30.0|18.9524|3.9961|22.5473|2.5775
65|2020-12-29|19:44:53|SLT|FU_Ori-20201229@194448-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1026.5866|1021.9788|V_Astrodon_2018|2459213.322835648|10.0|20.2895|3.2267|22.3557|2.5900
66|2020-12-29|19:45:22|SLT|FU_Ori-20201229@194519-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1026.4960|1021.4649|R_Astrodon_2018|2459213.323171296|5.0|21.0372|3.4366|22.2445|2.5999
67|2020-12-31|17:25:57|SLT|FU_Ori-20201231@172543-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1019.7623|1074.9533|B_Astrodon_2018|2459215.226354167|30.0|19.3369|2.5253|52.1669|1.2631
68|2020-12-31|17:26:49|SLT|FU_Ori-20201231@172644-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.6944|1075.6790|V_Astrodon_2018|2459215.2269560187|10.0|20.5356|2.6992|51.9754|1.2650
69|2020-12-31|17:27:18|SLT|FU_Ori-20201231@172714-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.2819|1077.0357|R_Astrodon_2018|2459215.2272916664|5.0|21.3890|2.2555|51.8686|1.2665
70|2020-12-31|17:27:51|SLT|FU_Ori-20201231@172740-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.2172|1075.5618|B_Astrodon_2018|2459215.227673611|30.0|19.4275|2.5469|51.7469|1.2702
71|2020-12-31|17:28:41|SLT|FU_Ori-20201231@172836-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.3086|1075.6706|V_Astrodon_2018|2459215.228252315|10.0|20.5024|2.8388|51.5625|1.2721
72|2020-12-31|17:29:10|SLT|FU_Ori-20201231@172906-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.3472|1075.9915|R_Astrodon_2018|2459215.228587963|5.0|21.3410|2.4067|51.4555|1.2736
