ID|DateObs|TimeObs|Telescope|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
25|2021-01-05|18:05:58|SLT|FU_Ori-20210105@180547-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|949.4647|1119.0009|B_Astrodon_2018|2459220.2541435184|30.0|19.2231|3.2333|38.7324|1.5911
26|2021-01-05|18:06:52|SLT|FU_Ori-20210105@180647-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|949.3800|1119.0776|V_Astrodon_2018|2459220.2547685187|10.0|20.5515|2.5814|38.5272|1.5955
27|2021-01-05|18:07:24|SLT|FU_Ori-20210105@180720-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|949.6028|1121.3172|R_Astrodon_2018|2459220.255138889|5.0|21.3086|3.2985|38.4055|1.5990
28|2021-01-05|18:07:59|SLT|FU_Ori-20210105@180748-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|950.3493|1117.6716|B_Astrodon_2018|2459220.2555439817|30.0|19.1377|3.5674|38.2724|1.6071
29|2021-01-05|18:08:53|SLT|FU_Ori-20210105@180848-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|950.2461|1118.0124|V_Astrodon_2018|2459220.2561689815|10.0|20.5916|2.3673|38.0670|1.6115
30|2021-01-05|18:09:24|SLT|FU_Ori-20210105@180921-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|950.4970|1118.3214|R_Astrodon_2018|2459220.2565277778|5.0|21.2088|3.2431|37.9491|1.6152
31|2021-01-09|15:21:45|SLT|FU_Ori-20210109@152140-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|927.0534|1147.1916|B_Astrodon_2018|2459224.1401041667|30.0|19.3908|3.0208|70.1034|1.0627
32|2021-01-09|15:22:39|SLT|FU_Ori-20210109@152234-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|926.9051|1147.9893|V_Astrodon_2018|2459224.1407291666|10.0|20.5490|2.9168|69.9539|1.0633
33|2021-01-09|15:23:18|SLT|FU_Ori-20210109@152315-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|926.5509|1147.9711|R_Astrodon_2018|2459224.1411805553|5.0|21.3629|2.3990|69.8452|1.0639
34|2021-01-09|15:23:55|SLT|FU_Ori-20210109@152343-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|926.9676|1147.7842|B_Astrodon_2018|2459224.141608796|30.0|19.3896|2.7758|69.7415|1.0651
35|2021-01-09|15:24:48|SLT|FU_Ori-20210109@152443-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|927.3292|1147.5630|V_Astrodon_2018|2459224.1422222224|10.0|20.5769|2.7829|69.5920|1.0657
36|2021-01-09|15:25:21|SLT|FU_Ori-20210109@152517-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|926.9786|1146.5020|R_Astrodon_2018|2459224.1426041666|5.0|21.3522|2.7708|69.4984|1.0663
37|2021-01-12|15:43:24|SLT|FU_Ori-20210112@154319-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1012.8790|1130.3949|B_Astrodon_2018|2459227.155138889|30.0|19.4787|3.0059|63.9204|1.1120
38|2021-01-12|15:44:17|SLT|FU_Ori-20210112@154412-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1012.4835|1131.1480|V_Astrodon_2018|2459227.1557523147|10.0|20.6994|2.4088|63.7438|1.1130
39|2021-01-12|15:44:49|SLT|FU_Ori-20210112@154445-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1012.2939|1131.3321|R_Astrodon_2018|2459227.1561226854|5.0|21.3864|2.7596|63.6369|1.1139
40|2021-01-12|15:45:25|SLT|FU_Ori-20210112@154513-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1012.1416|1130.4226|B_Astrodon_2018|2459227.1565393517|30.0|19.4788|3.1973|63.5165|1.1158
41|2021-01-12|15:46:18|SLT|FU_Ori-20210112@154613-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1012.0181|1130.8779|V_Astrodon_2018|2459227.157152778|10.0|20.7094|2.3821|63.3387|1.1169
42|2021-01-12|15:46:52|SLT|FU_Ori-20210112@154648-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1011.7961|1129.9991|R_Astrodon_2018|2459227.1575462963|5.0|21.4239|2.6651|63.2244|1.1178
43|2021-01-13|15:31:21|SLT|FU_Ori-20210113@153115-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|946.3357|1108.3074|B_Astrodon_2018|2459228.1467708335|30.0|19.5348|2.5349|65.5179|1.0976
44|2021-01-13|15:32:15|SLT|FU_Ori-20210113@153210-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|946.0120|1108.7000|V_Astrodon_2018|2459228.1473958334|10.0|20.7233|2.1339|65.3433|1.0986
45|2021-01-13|15:32:57|SLT|FU_Ori-20210113@153253-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|945.8285|1108.1993|R_Astrodon_2018|2459228.1478819447|5.0|21.4557|2.2199|65.2070|1.0997
46|2021-01-13|15:33:47|SLT|FU_Ori-20210113@153333-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|945.9747|1107.8389|B_Astrodon_2018|2459228.148460648|30.0|19.4697|2.5745|65.0442|1.1019
47|2021-01-13|15:34:55|SLT|FU_Ori-20210113@153448-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|945.7874|1107.1997|V_Astrodon_2018|2459228.149247685|10.0|20.7264|2.1299|64.8220|1.1033
48|2021-01-13|15:35:42|SLT|FU_Ori-20210113@153535-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|945.9248|1106.8872|R_Astrodon_2018|2459228.149791667|5.0|21.4637|2.1038|64.6679|1.1043
49|2021-01-14|15:02:16|SLT|FU_Ori-20210114@150211-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|936.3040|1130.7566|B_Astrodon_2018|2459229.126574074|30.0|19.4747|2.3810|70.0743|1.0629
50|2021-01-14|15:03:11|SLT|FU_Ori-20210114@150306-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|936.1870|1131.8560|V_Astrodon_2018|2459229.1272106483|10.0|20.6259|2.5839|69.9218|1.0635
51|2021-01-14|15:03:44|SLT|FU_Ori-20210114@150340-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|935.8949|1131.2813|R_Astrodon_2018|2459229.1275925925|5.0|21.4089|2.1647|69.8297|1.0640
52|2021-01-14|15:04:21|SLT|FU_Ori-20210114@150409-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|936.1586|1130.7584|B_Astrodon_2018|2459229.1280208332|30.0|19.4987|2.5035|69.7259|1.0652
53|2021-01-14|15:05:16|SLT|FU_Ori-20210114@150511-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|935.6638|1130.3092|V_Astrodon_2018|2459229.1286574076|10.0|20.6621|2.3728|69.5706|1.0659
54|2021-01-14|15:05:50|SLT|FU_Ori-20210114@150546-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|935.5138|1130.3495|R_Astrodon_2018|2459229.129050926|5.0|21.4297|2.0044|69.4741|1.0664
55|2021-01-17|15:50:09|SLT|FU_Ori-20210117@154955-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.0381|1022.4006|B_Astrodon_2018|2459232.159826389|30.0|19.4151|2.9581|58.4570|1.1714
56|2021-01-17|15:51:03|SLT|FU_Ori-20210117@155058-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.6609|1022.9226|V_Astrodon_2018|2459232.160451389|10.0|20.6136|2.4320|58.2653|1.1728
57|2021-01-17|15:51:35|SLT|FU_Ori-20210117@155131-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.6817|1022.5389|R_Astrodon_2018|2459232.160821759|5.0|21.3758|2.6200|58.1516|1.1741
58|2021-01-17|15:52:12|SLT|FU_Ori-20210117@155200-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.0193|1022.0006|B_Astrodon_2018|2459232.16125|30.0|19.4128|2.6620|58.0200|1.1768
59|2021-01-17|15:53:04|SLT|FU_Ori-20210117@155300-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.8934|1022.0324|V_Astrodon_2018|2459232.1618518517|10.0|20.5806|2.5705|57.8348|1.1784
60|2021-01-17|15:53:37|SLT|FU_Ori-20210117@155333-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.8297|1022.6867|R_Astrodon_2018|2459232.1622337964|5.0|21.3193|2.8627|57.7171|1.1796
61|2021-01-18|17:14:15|SLT|FU_Ori-20210118@171401-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|909.3824|1154.3699|B_Astrodon_2018|2459233.2182291667|30.0|19.2281|2.7811|38.8699|1.5851
62|2021-01-18|17:15:09|SLT|FU_Ori-20210118@171504-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|909.3390|1154.3521|V_Astrodon_2018|2459233.2188541666|10.0|20.5188|2.2978|38.6647|1.5895
63|2021-01-18|17:15:41|SLT|FU_Ori-20210118@171537-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|909.2125|1155.1947|R_Astrodon_2018|2459233.2192245373|5.0|21.3117|2.2035|38.5430|1.5931
64|2021-01-18|17:16:18|SLT|FU_Ori-20210118@171606-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|909.8671|1154.1252|B_Astrodon_2018|2459233.219652778|30.0|19.2242|2.5510|38.4024|1.6012
65|2021-01-18|17:17:11|SLT|FU_Ori-20210118@171706-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|909.8185|1155.0097|V_Astrodon_2018|2459233.220266204|10.0|20.5198|2.1441|38.2008|1.6056
66|2021-01-18|17:17:44|SLT|FU_Ori-20210118@171740-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|909.6253|1155.1535|R_Astrodon_2018|2459233.220648148|5.0|21.3138|2.1500|38.0753|1.6093
67|2021-01-19|14:49:36|SLT|FU_Ori-20210119@144921-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|953.0056|1003.9390|B_Astrodon_2018|2459234.117777778|30.0|19.3501|3.3550|68.8811|1.0710
68|2021-01-19|14:50:30|SLT|FU_Ori-20210119@145025-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|952.9152|1003.7150|V_Astrodon_2018|2459234.1184027777|10.0|20.4250|3.6764|68.7228|1.0717
69|2021-01-19|14:51:01|SLT|FU_Ori-20210119@145058-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|952.6997|1003.5091|R_Astrodon_2018|2459234.118761574|5.0|21.0478|3.9253|68.6315|1.0723
70|2021-01-19|14:51:37|SLT|FU_Ori-20210119@145126-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|952.8804|1002.7074|B_Astrodon_2018|2459234.1191782407|30.0|19.4187|2.9736|68.5250|1.0736
71|2021-01-19|14:52:34|SLT|FU_Ori-20210119@145229-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|952.1828|1002.7317|V_Astrodon_2018|2459234.119837963|10.0|20.3925|3.6363|68.3556|1.0744
72|2021-01-19|14:53:06|SLT|FU_Ori-20210119@145302-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|953.0150|1002.4618|R_Astrodon_2018|2459234.1202083332|5.0|21.3645|2.8042|68.2600|1.0750
73|2021-01-20|17:18:18|SLT|FU_Ori-20210120@171803-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.2582|1022.9455|B_Astrodon_2018|2459235.221041667|30.0|19.3095|2.7754|36.1492|1.6866
74|2021-01-20|17:19:12|SLT|FU_Ori-20210120@171907-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.1360|1023.2586|V_Astrodon_2018|2459235.2216666667|10.0|20.5658|2.3083|35.9434|1.6916
75|2021-01-20|17:19:44|SLT|FU_Ori-20210120@171940-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.1358|1023.4940|R_Astrodon_2018|2459235.222037037|5.0|21.3250|2.4933|35.8214|1.6958
76|2021-01-20|17:20:20|SLT|FU_Ori-20210120@172008-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.7550|1022.1111|B_Astrodon_2018|2459235.2224537036|30.0|19.3258|2.7628|35.6841|1.7053
77|2021-01-20|17:21:13|SLT|FU_Ori-20210120@172108-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.4944|1022.6276|V_Astrodon_2018|2459235.2230671295|10.0|20.5568|2.2343|35.4820|1.7105
78|2021-01-20|17:21:45|SLT|FU_Ori-20210120@172141-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.5522|1023.1062|R_Astrodon_2018|2459235.2234375|5.0|21.3371|2.2972|35.3599|1.7148
79|2021-01-22|17:20:28|SLT|FU_Ori-20210122@172014-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|985.2539|1033.4261|B_Astrodon_2018|2459237.222546296|30.0|19.2163|2.9509|33.8531|1.7846
80|2021-01-22|17:21:22|SLT|FU_Ori-20210122@172117-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|985.2176|1033.7293|V_Astrodon_2018|2459237.223171296|10.0|20.5167|2.6896|33.6468|1.7904
81|2021-01-22|17:21:55|SLT|FU_Ori-20210122@172151-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|985.0347|1034.0398|R_Astrodon_2018|2459237.2235532408|5.0|21.2519|2.7362|33.5208|1.7953
82|2021-01-22|17:22:31|SLT|FU_Ori-20210122@172220-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|985.7737|1032.6198|B_Astrodon_2018|2459237.2239699075|30.0|19.1673|3.1079|33.3833|1.8064
83|2021-01-22|17:23:25|SLT|FU_Ori-20210122@172320-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|985.3295|1033.4684|V_Astrodon_2018|2459237.2245949074|10.0|20.4507|3.0448|33.1770|1.8125
84|2021-01-22|17:23:58|SLT|FU_Ori-20210122@172354-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|985.4866|1034.0784|R_Astrodon_2018|2459237.224976852|5.0|21.3123|2.4267|33.0509|1.8176
85|2021-01-23|14:50:05|SLT|FU_Ori-20210123@144950-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|876.7485|1140.7277|B_Astrodon_2018|2459238.118113426|30.0|19.0807|3.3422|65.8938|1.0940
86|2021-01-23|14:50:59|SLT|FU_Ori-20210123@145054-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|876.6941|1140.4597|V_Astrodon_2018|2459238.118738426|10.0|20.3457|3.4946|65.7206|1.0949
87|2021-01-23|14:51:31|SLT|FU_Ori-20210123@145127-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|876.4492|1139.9755|R_Astrodon_2018|2459238.119108796|5.0|21.1972|2.7747|65.6176|1.0957
88|2021-01-23|14:52:07|SLT|FU_Ori-20210123@145156-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|876.9913|1140.0662|B_Astrodon_2018|2459238.119525463|30.0|19.1657|2.9095|65.5015|1.0974
89|2021-01-23|14:53:01|SLT|FU_Ori-20210123@145256-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|876.4544|1140.1908|V_Astrodon_2018|2459238.120150463|10.0|20.3590|3.4458|65.3268|1.0983
90|2021-01-23|14:53:33|SLT|FU_Ori-20210123@145329-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|876.9772|1140.4159|R_Astrodon_2018|2459238.1205208334|5.0|21.2617|2.5482|65.2229|1.0991
91|2021-01-24|15:27:00|SLT|FU_Ori-20210124@152646-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.2375|1021.8862|B_Astrodon_2018|2459239.14375|30.0|19.4315|2.5317|57.5230|1.1833
92|2021-01-24|15:27:54|SLT|FU_Ori-20210124@152749-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.5675|1022.9913|V_Astrodon_2018|2459239.144375|10.0|20.6536|2.3574|57.3300|1.1849
93|2021-01-24|15:28:28|SLT|FU_Ori-20210124@152824-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.6488|1023.0831|R_Astrodon_2018|2459239.1447685184|5.0|21.3551|2.4218|57.2083|1.1862
94|2021-01-24|15:29:04|SLT|FU_Ori-20210124@152853-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.0185|1022.2203|B_Astrodon_2018|2459239.145185185|30.0|19.4075|2.5451|57.0793|1.1891
95|2021-01-24|15:29:59|SLT|FU_Ori-20210124@152954-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.0920|1022.4093|V_Astrodon_2018|2459239.1458217595|10.0|20.5252|2.9784|56.8821|1.1907
96|2021-01-24|15:30:31|SLT|FU_Ori-20210124@153027-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.1519|1022.9390|R_Astrodon_2018|2459239.1461921297|5.0|21.3726|2.3350|56.7672|1.1921
97|2021-01-26|15:57:36|SLT|FU_Ori-20210126@155723-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.5405|1020.0836|B_Astrodon_2018|2459241.165|30.0|18.1053|5.6920|49.0844|1.3198
98|2021-01-26|15:58:30|SLT|FU_Ori-20210126@155825-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.0612|1020.7624|V_Astrodon_2018|2459241.165625|10.0|19.2452|6.5930|48.8833|1.3223
99|2021-01-26|15:59:04|SLT|FU_Ori-20210126@155900-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.8383|1021.1870|R_Astrodon_2018|2459241.1660185186|5.0|21.0022|3.5314|48.7567|1.3244
