ID|DateObs|TimeObs|Telescope|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
18|2020-10-07|18:56:56|SLT|FU_Ori-20201007@185651-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.2704|1024.2831|R_Astrodon_2018|2459130.2895370373|5.0|21.2089|2.3353|62.6218|1.1275
19|2020-10-08|18:39:55|SLT|FU_Ori-20201008@183941-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.3314|1021.4232|B_Astrodon_2018|2459131.2777199075|30.0|19.2102|2.6433|59.9132|1.156
20|2020-10-08|18:40:46|SLT|FU_Ori-20201008@184041-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.979|1022.3351|V_Astrodon_2018|2459131.2783101853|10.0|20.4682|2.2105|60.0916|1.1548
21|2020-10-08|18:41:15|SLT|FU_Ori-20201008@184111-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.456|1022.3958|R_Astrodon_2018|2459131.278645833|5.0|21.2189|2.0291|60.1929|1.1538
22|2020-10-08|18:41:48|SLT|FU_Ori-20201008@184136-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.9229|1022.4613|B_Astrodon_2018|2459131.2790277777|30.0|19.2517|2.3842|60.3081|1.1515
23|2020-10-08|18:42:38|SLT|FU_Ori-20201008@184233-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.1364|1023.2378|V_Astrodon_2018|2459131.279606481|10.0|20.4542|2.3628|60.4823|1.1502
24|2020-10-08|18:43:08|SLT|FU_Ori-20201008@184304-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.1535|1023.2844|R_Astrodon_2018|2459131.279953704|5.0|21.2262|2.0048|60.5867|1.1493
25|2020-10-09|18:26:05|SLT|FU_Ori-20201009@182552-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.5174|1022.1769|B_Astrodon_2018|2459132.268113426|30.0|19.2068|3.2095|57.8135|1.1818
26|2020-10-09|18:26:56|SLT|FU_Ori-20201009@182651-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.8214|1023.3552|V_Astrodon_2018|2459132.2687037042|10.0|20.537|2.185|57.9952|1.1804
27|2020-10-09|18:27:25|SLT|FU_Ori-20201009@182721-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.993|1023.4127|R_Astrodon_2018|2459132.269039352|5.0|21.2021|2.5283|58.0984|1.1793
28|2020-10-09|18:27:59|SLT|FU_Ori-20201009@182747-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.5518|1023.5679|B_Astrodon_2018|2459132.26943287|30.0|19.1679|3.3741|58.2193|1.1767
29|2020-10-09|18:28:49|SLT|FU_Ori-20201009@182844-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.1321|1024.1632|V_Astrodon_2018|2459132.270011574|10.0|20.5317|2.3323|58.3968|1.1753
30|2020-10-09|18:29:19|SLT|FU_Ori-20201009@182915-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.3662|1024.3562|R_Astrodon_2018|2459132.2703587958|5.0|21.2095|2.6229|58.5032|1.1742
31|2020-10-10|20:35:37|SLT|FU_Ori-20201010@203524-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.9221|1021.9402|B_Astrodon_2018|2459133.3580671297|30.0|19.224|2.6037|75.2503|1.0344
32|2020-10-10|20:36:28|SLT|FU_Ori-20201010@203623-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.3106|1022.0305|V_Astrodon_2018|2459133.358657408|10.0|20.4834|2.5689|75.2048|1.0345
33|2020-10-10|20:36:57|SLT|FU_Ori-20201010@203653-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.443|1022.162|R_Astrodon_2018|2459133.3589930558|5.0|21.2649|2.2964|75.1777|1.0346
34|2020-10-10|20:37:30|SLT|FU_Ori-20201010@203719-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.2253|1021.493|B_Astrodon_2018|2459133.359375|30.0|19.2689|2.7961|75.1458|1.0349
35|2020-10-10|20:38:20|SLT|FU_Ori-20201010@203815-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.0222|1021.7071|V_Astrodon_2018|2459133.3599537043|10.0|20.4643|2.6064|75.0955|1.035
36|2020-10-10|20:38:49|SLT|FU_Ori-20201010@203845-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1026.0802|1021.8973|R_Astrodon_2018|2459133.360289352|5.0|21.2357|2.4397|75.0651|1.0352
37|2020-10-11|19:28:55|SLT|FU_Ori-20201011@192841-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.9181|1025.8256|B_Astrodon_2018|2459134.311747685|30.0|19.2629|2.8892|71.3486|1.0572
38|2020-10-11|19:29:45|SLT|FU_Ori-20201011@192940-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.2371|1026.3712|V_Astrodon_2018|2459134.312326389|10.0|20.351|3.3564|71.475|1.0567
39|2020-10-11|19:30:14|SLT|FU_Ori-20201011@193010-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.8794|1026.3016|R_Astrodon_2018|2459134.312662037|5.0|21.2064|2.6654|71.5477|1.0564
40|2020-10-11|19:30:47|SLT|FU_Ori-20201011@193035-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.0014|1026.8222|B_Astrodon_2018|2459134.3130439813|30.0|19.2249|2.9264|71.6298|1.0555
41|2020-10-11|19:31:37|SLT|FU_Ori-20201011@193132-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.9942|1027.9431|V_Astrodon_2018|2459134.313622685|10.0|20.3677|3.0691|71.7532|1.055
42|2020-10-11|19:32:06|SLT|FU_Ori-20201011@193202-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.1766|1028.1028|R_Astrodon_2018|2459134.3139583333|5.0|21.2007|2.6372|71.8242|1.0546
43|2020-10-12|18:47:15|SLT|FU_Ori-20201012@184701-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.9883|1022.6488|B_Astrodon_2018|2459135.2828125|30.0|19.2753|3.3526|64.6223|1.1071
44|2020-10-12|18:48:06|SLT|FU_Ori-20201012@184801-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.1033|1023.5268|V_Astrodon_2018|2459135.2834027773|10.0|20.4202|3.3953|64.7897|1.1062
45|2020-10-12|18:48:35|SLT|FU_Ori-20201012@184831-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.6357|1023.4743|R_Astrodon_2018|2459135.283738426|5.0|21.2458|2.771|64.8846|1.1054
46|2020-10-12|18:49:08|SLT|FU_Ori-20201012@184856-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.9641|1023.7781|B_Astrodon_2018|2459135.28412037|30.0|19.2501|3.212|64.9924|1.1037
47|2020-10-12|18:49:58|SLT|FU_Ori-20201012@184953-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.9468|1024.956|V_Astrodon_2018|2459135.284699074|10.0|20.2647|4.1397|65.1554|1.1028
48|2020-10-12|18:50:27|SLT|FU_Ori-20201012@185023-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.5827|1024.0656|R_Astrodon_2018|2459135.2850347217|5.0|21.151|3.3222|65.2496|1.1021
49|2020-10-14|18:04:11|SLT|FU_Ori-20201014@180357-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.073|1022.8697|B_Astrodon_2018|2459137.2529050927|30.0|19.3112|2.719|57.3334|1.188
50|2020-10-14|18:05:03|SLT|FU_Ori-20201014@180458-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.0612|1023.6852|V_Astrodon_2018|2459137.2535069445|10.0|20.5014|2.7521|57.5193|1.1865
51|2020-10-14|18:05:33|SLT|FU_Ori-20201014@180529-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.8339|1023.9378|R_Astrodon_2018|2459137.2538541667|5.0|21.244|2.5778|57.6264|1.1853
52|2020-10-14|18:06:07|SLT|FU_Ori-20201014@180556-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.2591|1023.9532|B_Astrodon_2018|2459137.254247685|30.0|19.3041|2.9058|57.7477|1.1826
53|2020-10-14|18:06:58|SLT|FU_Ori-20201014@180653-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.402|1024.2134|V_Astrodon_2018|2459137.2548379633|10.0|20.4825|2.8411|57.9295|1.1812
54|2020-10-14|18:07:27|SLT|FU_Ori-20201014@180723-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.8128|1024.1973|R_Astrodon_2018|2459137.255173611|5.0|21.2106|2.7639|58.0327|1.18
55|2020-10-15|19:32:27|SLT|FU_Ori-20201015@193213-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.1486|1022.3501|B_Astrodon_2018|2459138.314201389|30.0|19.4279|2.5073|73.8847|1.0379
56|2020-10-15|19:33:18|SLT|FU_Ori-20201015@193312-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.9508|1023.6346|V_Astrodon_2018|2459138.314791667|10.0|20.446|3.0628|73.9752|1.0376
57|2020-10-15|19:33:47|SLT|FU_Ori-20201015@193343-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.1827|1024.4577|R_Astrodon_2018|2459138.315127315|5.0|21.3116|2.4694|74.0258|1.0374
58|2020-10-15|19:34:20|SLT|FU_Ori-20201015@193408-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.068|1024.184|B_Astrodon_2018|2459138.3155092592|30.0|19.4284|2.4129|74.0824|1.0368
59|2020-10-15|19:35:10|SLT|FU_Ori-20201015@193504-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.6402|1024.764|V_Astrodon_2018|2459138.316087963|10.0|20.449|3.0834|74.1666|1.0366
60|2020-10-15|19:35:38|SLT|FU_Ori-20201015@193535-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.0988|1025.0135|R_Astrodon_2018|2459138.316412037|5.0|21.2903|2.524|74.2128|1.0364
61|2020-10-16|19:17:51|SLT|FU_Ori-20201016@191737-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1026.0689|1025.9527|B_Astrodon_2018|2459139.3040625|30.0|19.4335|2.2678|72.5853|1.0493
62|2020-10-16|19:18:42|SLT|FU_Ori-20201016@191836-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.5377|1026.7158|V_Astrodon_2018|2459139.304652778|10.0|20.5525|2.5478|72.6991|1.0489
63|2020-10-16|19:19:11|SLT|FU_Ori-20201016@191907-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.9231|1027.3157|R_Astrodon_2018|2459139.304988426|5.0|21.3283|2.1037|72.7631|1.0486
64|2020-10-16|19:19:44|SLT|FU_Ori-20201016@191931-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.4175|1027.3221|B_Astrodon_2018|2459139.3053703704|30.0|19.4295|2.1216|72.8352|1.0479
65|2020-10-16|19:20:34|SLT|FU_Ori-20201016@192028-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.7949|1028.8813|V_Astrodon_2018|2459139.305949074|10.0|20.514|2.6287|72.9432|1.0475
66|2020-10-16|19:21:03|SLT|FU_Ori-20201016@192058-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.3828|1028.7686|R_Astrodon_2018|2459139.3062847224|5.0|21.3176|2.0468|73.005|1.0472
67|2020-10-16|19:38:12|SLT|FU_Ori-20201016@193759-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.2851|1024.4378|B_Astrodon_2018|2459139.3181944443|30.0|19.4206|2.2707|74.7853|1.0374
68|2020-10-16|19:39:03|SLT|FU_Ori-20201016@193858-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.7308|1025.7716|V_Astrodon_2018|2459139.3187847217|10.0|20.5352|2.6698|74.85|1.0372
69|2020-10-16|19:39:32|SLT|FU_Ori-20201016@193928-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.648|1025.7617|R_Astrodon_2018|2459139.3191203703|5.0|21.3052|2.1294|74.8856|1.037
70|2020-10-16|19:40:05|SLT|FU_Ori-20201016@193953-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.7793|1025.998|B_Astrodon_2018|2459139.319502315|30.0|19.411|2.2378|74.9252|1.0367
71|2020-10-16|19:40:55|SLT|FU_Ori-20201016@194050-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.7955|1028.0614|V_Astrodon_2018|2459139.3200810184|10.0|20.5186|2.7732|74.9831|1.0365
72|2020-10-16|19:41:23|SLT|FU_Ori-20201016@194120-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.1765|1027.2265|R_Astrodon_2018|2459139.320405093|5.0|21.3162|2.2015|75.0145|1.0364
73|2020-10-19|20:29:07|SLT|FU_Ori-20201019@202853-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.9953|1019.9291|B_Astrodon_2018|2459142.353553241|30.0|19.3793|2.5547|72.3976|1.0496
74|2020-10-19|20:29:58|SLT|FU_Ori-20201019@202952-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.6981|1020.6227|V_Astrodon_2018|2459142.3541435185|10.0|20.4535|3.0659|72.2796|1.05
75|2020-10-19|20:30:27|SLT|FU_Ori-20201019@203023-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.376|1020.4934|R_Astrodon_2018|2459142.3544791667|5.0|21.2799|2.2588|72.2118|1.0503
76|2020-10-19|20:30:59|SLT|FU_Ori-20201019@203047-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.4283|1020.3982|B_Astrodon_2018|2459142.354849537|30.0|19.3177|2.7591|72.1364|1.0511
77|2020-10-19|20:31:49|SLT|FU_Ori-20201019@203144-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.0137|1020.9617|V_Astrodon_2018|2459142.3554282407|10.0|20.4954|2.8451|72.0175|1.0515
78|2020-10-19|20:32:19|SLT|FU_Ori-20201019@203215-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.5625|1020.1386|R_Astrodon_2018|2459142.355775463|5.0|21.2797|2.3357|71.9454|1.0518
79|2020-10-25|19:03:48|SLT|FU_Ori-20201025@190334-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.527|1023.6154|B_Astrodon_2018|2459148.2943055555|30.0|19.2999|2.1044|74.8601|1.0366
80|2020-10-25|19:04:38|SLT|FU_Ori-20201025@190433-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.0152|1024.9501|V_Astrodon_2018|2459148.29488426|10.0|20.4371|2.1282|74.9207|1.0364
81|2020-10-25|19:05:08|SLT|FU_Ori-20201025@190504-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.1057|1025.8164|R_Astrodon_2018|2459148.295231481|5.0|21.2329|1.7391|74.9558|1.0362
82|2020-10-25|19:05:40|SLT|FU_Ori-20201025@190528-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.1482|1026.1288|B_Astrodon_2018|2459148.295601852|30.0|19.3139|1.9373|74.9924|1.0359
83|2020-10-25|19:06:30|SLT|FU_Ori-20201025@190625-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.0712|1027.5662|V_Astrodon_2018|2459148.296180556|10.0|20.4253|2.227|75.0475|1.0357
84|2020-10-25|19:07:11|SLT|FU_Ori-20201025@190707-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.737|1028.0023|R_Astrodon_2018|2459148.2966550924|5.0|21.229|1.873|75.0909|1.0355
85|2020-10-26|18:55:39|SLT|FU_Ori-20201026@185525-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1018.9678|1023.3712|B_Astrodon_2018|2459149.2886458333|30.0|19.3609|2.3474|74.5176|1.0364
86|2020-10-26|18:56:30|SLT|FU_Ori-20201026@185625-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1017.7826|1023.9376|V_Astrodon_2018|2459149.289236111|10.0|20.4935|2.4986|74.5913|1.0362
87|2020-10-26|18:57:00|SLT|FU_Ori-20201026@185656-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1018.2798|1024.7068|R_Astrodon_2018|2459149.2895833333|5.0|21.2348|2.1847|74.6336|1.036
88|2020-10-26|18:57:33|SLT|FU_Ori-20201026@185721-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1018.045|1025.3891|B_Astrodon_2018|2459149.289965278|30.0|19.3802|2.0339|74.6792|1.0356
89|2020-10-26|18:58:23|SLT|FU_Ori-20201026@185818-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1017.5312|1026.6259|V_Astrodon_2018|2459149.2905439814|10.0|20.5332|2.0626|74.7463|1.0354
90|2020-10-26|18:58:53|SLT|FU_Ori-20201026@185849-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1017.4959|1026.9498|R_Astrodon_2018|2459149.290891204|5.0|21.3032|1.7808|74.7854|1.0353
91|2020-10-27|16:17:38|SLT|FU_Ori-20201027@161724-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.7018|1019.8724|B_Astrodon_2018|2459150.178912037|30.0|19.2081|2.4435|45.0745|1.4105
92|2020-10-27|16:18:30|SLT|FU_Ori-20201027@161824-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.873|1020.4198|V_Astrodon_2018|2459150.179513889|10.0|20.3714|2.524|45.27|1.4077
93|2020-10-27|16:18:59|SLT|FU_Ori-20201027@161855-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.1128|1020.9115|R_Astrodon_2018|2459150.179849537|5.0|21.1813|2.155|45.379|1.4056
94|2020-10-27|16:19:32|SLT|FU_Ori-20201027@161920-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.5527|1019.5937|B_Astrodon_2018|2459150.1802314813|30.0|19.1178|2.3581|45.503|1.4004
95|2020-10-27|16:20:21|SLT|FU_Ori-20201027@162016-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.9418|1019.8514|V_Astrodon_2018|2459150.180798611|10.0|20.3167|2.7987|45.6871|1.3976
96|2020-10-27|16:20:51|SLT|FU_Ori-20201027@162047-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.0277|1019.6413|R_Astrodon_2018|2459150.1811458333|5.0|21.1903|2.2931|45.7998|1.3955
97|2020-10-27|16:55:43|SLT|FU_Ori-20201027@165529-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.3785|1019.4783|B_Astrodon_2018|2459150.2053587963|30.0|19.1813|2.5873|53.5646|1.2413
98|2020-10-27|16:56:35|SLT|FU_Ori-20201027@165629-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.1228|1021.0013|V_Astrodon_2018|2459150.205960648|10.0|20.2016|3.1555|53.7547|1.2395
99|2020-10-27|16:57:04|SLT|FU_Ori-20201027@165700-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.7354|1020.0075|R_Astrodon_2018|2459150.2062962963|5.0|21.1608|2.3394|53.8606|1.2381
